ASV_ID	Domain	Kingdom	Phylum	Class	Order	Family	Genus	Species
e245c21da023b1d8a9270434f6ebb01b	d__Unassigned							
ec10a8483b4ca8a0ab097343af1e6822	d__Unassigned							
a00c544dcc3fd5f8d570557528905885	d__Unassigned							
73db05b9cb9e368857b0080d42da0a44	d__Unassigned							
6bef46678c2713734d82c92652fdccac	d__Unassigned							
10f88801a6cca771055e5e38ef8d4e63	d__Unassigned							
5f204ff0f43a841ae72e8ab7492b0acc	d__Unassigned							
3297cd567cf0b6ecab3f9192aecd9826	d__Unassigned							
83a329650714acf366c3a3bef8c7286a	d__Unassigned							
01836b9265985f703ed96b07f53cab33	d__Unassigned							
d5e28e7400e13c4b9219aaf49ca7a37e	d__Unassigned							
95c0c59fc5669b17ca3b25e8c7849404	d__Unassigned							
3378582fa2e4a9d893f13347006f307b	d__Unassigned							
a73d2ba3d206d25071b513e2400d20c4	d__Unassigned							
a86962f5341426510613f970b311bf88	d__Unassigned							
0db82c838b2a57ff1c9068abbb5f046a	d__Unassigned							
7e14f2ca3307d3d57d296df283c250d9	d__Unassigned							
5c12c3653a01e244a639874b08aea6b2	d__Unassigned							
2da2285bfde88de4e758e600a10f888c	d__Unassigned							
5cd4af34b879f13b4036a4b371046631	d__Unassigned							
9f95aaf04e2ebf1f0c6970427be5e39b	d__Unassigned							
dd9dca7d2b14472ef4e16131fe063823	d__Unassigned							
99b390ddee51f77c1b6b51f2e2e702b4	d__Unassigned							
cfe390ee1a948d73d933c5888fed0bb4	d__Unassigned							
c61cbe9020c08b748ae3652f24c2fb02	d__Unassigned							
5ddaa5fd0744bdcc08fbb51b5632f826	d__Unassigned							
ebcf5298106f160f0b44fa6361465fe3	d__Unassigned							
cd047a2fea1fc08120781158205b3ada	d__Unassigned							
901b65c10fa3465e7efad6e3f1380c50	d__Unassigned							
cadb9ba218a5f04b58f4c3145b8f6570	d__Unassigned							
478db77b8d509ae4f9e4e6331c3f7cc1	d__Unassigned							
eb9989b7726bf325c555b164aac20c6b	d__Unassigned							
1dab6649c7d1e4a7c2ae4e6c174e8a76	d__Unassigned							
1ad41914077dbb2d129c9b224e28ddf2	d__Unassigned							
d12116f988dfc09ccd9a3e076a2f29db	d__Unassigned							
788d53a703e7415c094713b226e461a7	d__Unassigned							
39557f8d497381961a7b2591f6e7af43	d__Unassigned							
e93dfdbcbb63e90bdaf7b2bde6641a7d	d__Unassigned							
e3a38f7e5d0bc4b48f8177f7b37072e8	d__Unassigned							
73f82c797d3e65832164901635f4b136	d__Unassigned							
016f593bab656d1e40cb19088603fc67	d__Unassigned							
118dc585f576569400f8e962a68b167f	d__Unassigned							
5cef1f9e556efe6be3cba026748193a5	d__Unassigned							
825164bc342ab3420cc5fc9df4bdd92b	d__Unassigned							
8633a7a7eee7290729866ccc959653f1	d__Unassigned							
efea630545a8fed7ba379ea00307bcb0	d__Unassigned							
709a6c3e77c10b3fafbd0d6884ccfb0b	d__Unassigned							
7f655d7a5961697bb74031607c6a0aab	d__Unassigned							
8ad56db1657c8c91836665d2e3479291	d__Unassigned							
006aab85ff637f200c59075d4ea15fd1	d__Unassigned							
8dc9b48be2e1418ceeb5457934be8e95	d__Unassigned							
e09d2e28ed3700a5f43d4bc28e07e76a	d__Unassigned							
9d842864cea84b7601313a93ecdcbd09	d__Unassigned							
4eb469cd63bd21b994f3cf6b3d86f6b0	d__Unassigned							
b6a9edbceddfd64a3ae2e3fb0b59f12b	d__Unassigned							
3348555b582f2732ada1d569db2d711e	d__Unassigned							
e5d2a5b670ccf44c0d4a08fe50cb2ac8	d__Unassigned							
bb148cf3b740744c92b9a445bbd2f5c3	d__Unassigned							
f375e2196e47594bc2326328ef62f360	d__Unassigned							
8b0124b2058c516f1d68f51163ab7dc4	d__Unassigned							
e74b92d6e04ee457eac46284e3b52d95	d__Unassigned							
15e33ed496b8a42fe814a5a845694f55	d__Unassigned							
34891bd60c2973716d91c8890232a319	d__Unassigned							
c8cedc1d6f14d6223f0e773dac11035a	d__Unassigned							
62c20a153fab3f6940921075c0ec1143	d__Unassigned							
7c394e608266727c024b08bfa0b9a2fa	d__Unassigned							
8dffa6e48ce94607387d5242d432c1ca	d__Unassigned							
98ef6521f4b111dddeaff4f5e80b00ec	d__Unassigned							
057e7fc51b63a191d0d484aa95c4986b	d__Unassigned							
5c4e9c060735a862a2e6812d2698c880	d__Unassigned							
c12891b6ba5a7454014747a02e58974b	d__Unassigned							
6b7cc9cf143e0b32b3ff10df98e0c830	d__Unassigned							
47c30f183aad701c3e9e2064c87f69d3	d__Unassigned							
d5a9712119664fcc48e847331a389c97	d__Unassigned							
5550c6c19f868af4ccf3d946059aa19e	d__Unassigned							
4b1b25f52c5fe6cc450013f2c16f776b	d__Unassigned							
bc2563abac55a52761f6b76d4bf0fd93	d__Unassigned							
6e819e28f8ee1276a2a089098586c7b8	d__Unassigned							
72fb9269e566ece601d89805903b31ad	d__Unassigned							
6cb5b8815cf86577f7f8db73c7cd0039	d__Unassigned							
482d4f7a795365f3113e925761b2a5c2	d__Unassigned							
9eed70b5fdb94705ffd18a7f77f341c5	d__Unassigned							
82c0d7d323f9353b954f167c369e36a5	d__Unassigned							
da6f21ea9be3777218408f5bc7a94ade	d__Unassigned							
6542bff96f77ccf0dcb614e712048cbc	d__Unassigned							
41c2397fcad580a7ad8febc782f43530	d__Unassigned							
0167d029da7499333fa21d011f5fcdfa	d__Unassigned							
66b0033e06d71ddd68d5c163c0dc1121	d__Unassigned							
65f68072ee7d6041507e888737146367	d__Unassigned							
306f05d606d4422e0b9b4c049545b05b	d__Unassigned							
a9e7c2b65d9846c54d345e8cfddaabd9	d__Unassigned							
37ba65f92ad6267e0fc70307c2a7be7b	d__Unassigned							
ab2c47f45e1c1386b44666430180da08	d__Unassigned							
041d1496aef398dd15cf838a62742bf5	d__Unassigned							
de2de15a2a699b2ddeffb21629d10b93	d__Unassigned							
72b25ff88fbd73f2f96770e131cfc9c8	d__Unassigned							
09b759aa6c62ae0e234849bbcd7b71a4	d__Unassigned							
88ca6c8992dae55122b41e2cbaa424c0	d__Unassigned							
e691430d955321e4d7be0bbaecfbddbb	d__Unassigned							
ccba87fa56b0acaf13a8413ee5d0aa83	d__Unassigned							
ec1a8ec34bc5ae3a0c378c8d2ad678c0	d__Unassigned							
656b66d729e5cd3adf22d3b07015fb15	d__Unassigned							
5ce6f6c5f11a760442fb71ddd47437ad	d__Unassigned							
07f8aaf06fd73e9bba2b0b17c763ba60	d__Unassigned							
cc27ae233d61b296517e328b15c6658f	d__Unassigned							
5703db2e9f22f4a3a7d7b85125827a19	d__Unassigned							
b6570faa0cf8431ebdd2bd01f2d3be29	d__Unassigned							
f3fe8aaa9b0b7caae836593a6aa8e917	d__Unassigned							
f29a00a8afb8c2524d20af1e9541eb65	d__Unassigned							
3c8c0bf14dad933e5fd0c6cf1802eae5	d__Unassigned							
a1d46a39f41f60d684433bc569e1bdfa	d__Unassigned							
b65f6bca452a56f6ba356009c49b4076	d__Unassigned							
ed8ba8491ed7652a8750635fb6c78a92	d__Unassigned							
fe9b2af62301f8c1deffcd798b4a72e8	d__Unassigned							
9192caab895d105618a66b2d55919e9b	d__Unassigned							
b7390cb9c5b9d648d49da1b7959d220e	d__Unassigned							
c26a6ecf9cc60fea0f7894efdb6102b2	d__Unassigned							
28b077fb98be1818f1a586b77eaf3df0	d__Unassigned							
8ae20cc5604643ec6f78225548541aaa	d__Unassigned							
3b2600813c8a199638fbedf2690284e8	d__Unassigned							
e505c36d4fdfe760c61ce2df5e742c87	d__Unassigned							
37c749cb63989d3787025c616c5cba94	d__Unassigned							
b9a4a5e8b377e2603f1c066551a802e1	d__Unassigned							
2c4fc70f144be8b67fa4f4ad5438f9c7	d__Unassigned							
27ffacc8299d12f22f25ed749ae38bb4	d__Unassigned							
f15782fc8d4f6690096bcd12e2148a57	d__Unassigned							
6c6cc904123969fdbf5184d6c07f3ec4	d__Unassigned							
d4046ae239b5218668d69031b4e38ce3	d__Unassigned							
0bb9d4e65bd885a7fcbcbfee1b2e9f3b	d__Unassigned							
a5e97af88f331890b7bf471472175bb6	d__Unassigned							
7aa5102019c79dd38d6ed1369a6483ac	d__Unassigned							
01aa218862d502e9559dd6f99f73e9ca	d__Unassigned							
dfe2092787b24000f0ab9fe444bfb052	d__Unassigned							
404c3a90e7b7db431099b6aad3853041	d__Unassigned							
f7da0c14f046f2af331103172ef48537	d__Unassigned							
21e4cad36f61ba958106d8a5e52956b5	d__Unassigned							
fa1a81c078f566f4852bd191d9241ebd	d__Unassigned							
a5d075d8f58de18537fb8fe8c741945c	d__Unassigned							
b1741547b2f9157b7b27e6926fd1e262	d__Unassigned							
b6bbd444a678e86d4d1ea615e4d2d77b	d__Unassigned							
f0904d38ae2e441eb3b90b019ed85ff5	d__Unassigned							
233976803f3aa0ce9631f00e4432af21	d__Unassigned							
37458743e8286062457fde464bd11290	d__Unassigned							
537b82995ac860006c232bf144ee682a	d__Unassigned							
ce9565a3a8aa17e601155e71500dc9e6	d__Unassigned							
96b7532ba6fa586b233626d21be26427	d__Unassigned							
13010b485113292e252a4306c6543be7	d__Unassigned							
48870e2629211a705157267836dc8970	d__Unassigned							
b1408e759aee4739cefe8034e5440fee	d__Unassigned							
7a9752851d48e5222a1a625f88861295	d__Unassigned							
094a6f97322bf018e9dc199f54220199	d__Unassigned							
80c78ecd8ed26faf7daf87f9a6797828	d__Unassigned							
0db3895b527ab8218e9f892e6cd3d8d1	d__Unassigned							
b5c65dc1e1af8916f0e6ff150fdd2fab	d__Unassigned							
1115f63e4eed85631378bcb42bf3f9e2	d__Unassigned							
61d587d19e8e90fb508c24fcba2cd8f5	d__Unassigned							
b3efa5079c3d80e7a64531dca16c6003	d__Unassigned							
d2364995c001016da3e641247785fbbf	d__Unassigned							
c2f96d2aa8188a91f596348d6cd98c80	d__Unassigned							
ca9eeee2f363e7ef197ee184da1b0978	d__Unassigned							
30f5bd1b1383742614684a71caae5860	d__Unassigned							
830ac22afd1c38f95515e2c66a740cad	d__Unassigned							
d5058f0769a3dfbecdb9b72f9910bbba	d__Unassigned							
0fe6c5dcabdbe5fa563be247d43a36ff	d__Unassigned							
129202cedca7a271b899255f27877b44	d__Unassigned							
743531b0c0e4a7c6549dbe7c5fd488e4	d__Unassigned							
740585d9c46a545f323c14ace2b5f8e8	d__Unassigned							
591984da599b60a531721683256b8bdc	d__Unassigned							
b8e5f5072000f38e25e21c35db4ea089	d__Unassigned							
a838c90411567416b60660886060ac5f	d__Unassigned							
10cb893afb004c1ab3d65d494029665b	d__Unassigned							
5eca80a99a2196a7e6f2bc9def125571	d__Unassigned							
c2aaa88d372d0f9a965d6fe2a2da613e	d__Unassigned							
8e03d58c7a95bf85a68d365451572afd	d__Unassigned							
03a9c1712ba22b3b132306cec0ab843d	d__Unassigned							
f269b3166975943a0703b8fce9ac890e	d__Unassigned							
6dc66a0fcf5a587421c860588dd26764	d__Unassigned							
1e4c0e3434f65c080e43f399b6aebf38	d__Unassigned							
5c0a65dd9abf1e0f646804abeb777ba6	d__Unassigned							
b1fb5506416df20498f0e1b55f18df4d	d__Unassigned							
65557e976154422832b6c8d3b485cbde	d__Unassigned							
f78c4d98f833c7a4f8545f9bc75a10da	d__Unassigned							
717c13289d46f67110479ac9c59899d2	d__Unassigned							
39f0e5cc0292f93ece783a55d721a724	d__Unassigned							
547277c6ce529f5e454f69175fad1832	d__Unassigned							
3b733f30ee9ea86916fc1bff05344431	d__Unassigned							
b56dcfabd4e7db7d9990595418319504	d__Unassigned							
572653ff4ddedc75fb6423030eb2a5e3	d__Unassigned							
2a3449163c2b29f0139173aafa925c4f	d__Unassigned							
8ad58d81c1fd0417575aaf5ceb6512ea	d__Unassigned							
de533ac9369a771f9efadc6811eb28af	d__Unassigned							
68a1be966030e27ab8053a640f4abc8a	d__Unassigned							
05690d8bdaa8b132431c79a0d842d7d7	d__Unassigned							
c043bc8ae3039c7c92b41ac882ba27be	d__Unassigned							
f4e93d781721874be6e01ef79ef52a46	d__Unassigned							
ee32dbfd919eef934e1a9d807d1d0fd8	d__Unassigned							
eac7ee3a9174b6844e7fc4a29544ce05	d__Unassigned							
f72501dbc37d3e0ea4068343f97fded0	d__Unassigned							
12be8261a7b41295e94413a777c50ef3	d__Unassigned							
33e4b313d6d28f7da2b6ca47545991d8	d__Unassigned							
24359424e4c5e827dae4735194980500	d__Unassigned							
27fd0fa25fc4caadfd209f4d1e849b9d	d__Unassigned							
04878ed834c53ab5a3814e7466d40fb6	d__Unassigned							
ac6779182120dc8ba1a79fd7d5822a71	d__Unassigned							
2834ae72f4979746709f5759a098ae26	d__Unassigned							
7cf70815f3604f398eccb8dd4257dc98	d__Unassigned							
f91c118593162d2672059b94fd8becc8	d__Unassigned							
e843209ad89019af981c98addef18c28	d__Unassigned							
63e629ef0a65d479b0598204eaf5e855	d__Unassigned							
be1fe2b7af22c43d2650a5554fa486b1	d__Unassigned							
d4140c407fee280267639680647e78e8	d__Unassigned							
240747ffb61b7872d76329819cf09e98	d__Unassigned							
315062679a989870f009e76d23df7b81	d__Unassigned							
33210d040df248fe1fad7a1124736a62	d__Unassigned							
c492dc2a0a971d1c1326f8afa0ef3678	d__Unassigned							
e6799f8f2574ab7feb5682700a261f5b	d__Unassigned							
e1806b9c9c0472b134cc3c714e2c9865	d__Unassigned							
37a28785b0ff00df9a145edcc9efb039	d__Unassigned							
5d48ce0ebce2894eb678329f99911d93	d__Unassigned							
4c9a70497561a7e55ee2ebce3bd0a61b	d__Unassigned							
765e2686210cbf8211843605019124de	d__Unassigned							
a0cfde9f72d676a56ef84ed7304f69ff	d__Unassigned							
b9e261164c68f0154c8f1c77f38bb457	d__Unassigned							
06dc90170a39be55d1bce056a9972d8b	d__Unassigned							
1428fabc2b505fdddedb3b68a38b4394	d__Unassigned							
777f5415fc1aceeba4943a06588f39a8	d__Unassigned							
19b15b222a0df42fc94cabbb1731605a	d__Unassigned							
9b83079c9b44a494cba9e8adc7f7ef6c	d__Unassigned							
1a58c3648f5a029b0ff1849d2edb870c	d__Unassigned							
8e539354b3c6b89623624cb3632a6163	d__Unassigned							
75aca83e46228b5bd78303accfb5c5df	d__Unassigned							
7aff8f277417c540728b616892dc82ed	d__Unassigned							
8130a286dbd73c8638da60caf7c209e1	d__Unassigned							
febb6ae1159b87b088111d78088f75cf	d__Unassigned							
1ed11ac6fcd748fd228265f9641aefd6	d__Unassigned							
b30ea2520a8c22c5dace56758dc60d78	d__Unassigned							
427489cc0817ef1b33d587d4d26829dd	d__Unassigned							
ece973bc673ff556137c7d6b2cf40224	d__Unassigned							
53f97c3373d57d86307a4c308aeaae78	d__Unassigned							
94d8e06614e1c1f046d5f21e96eb8581	d__Unassigned							
424a78fc30399a989e3266ebc08a259b	d__Unassigned							
0cf64fad6762fe60741e8f2ded090262	d__Unassigned							
d7f7f43209a7a42055e533810ee95dd0	d__Unassigned							
856c7de3936505098f0a0ecd28a12162	d__Unassigned							
8429c40e4504d44063fe4d8f8aff7318	d__Unassigned							
3b4f3fd8ba672d5d0b8a6d712b3560d9	d__Unassigned							
3dfab25856c5e1c32af5aee4f3d11f0e	d__Unassigned							
6ca2b8c57832b6408c57477b8410471c	d__Unassigned							
8f3269933221b6d2c228664af94b0d76	d__Unassigned							
7acbb17725771a6b656073c6e64a4e65	d__Unassigned							
9d315776ee2182f2d7176b3e0c544f5f	d__Unassigned							
ca1c2ac02a840911dfe50209a90f2a2d	d__Unassigned							
6c09e2714302e8b5f8637f029773c6d7	d__Unassigned							
4898562e695d90506cb2a485678c093f	d__Unassigned							
943a1160dd67906b861f57f771efd34f	d__Unassigned							
9b02e94cee965336e9c36b99b8066bb0	d__Unassigned							
afbbb6d0d3794e2d9d99774eb929722f	d__Unassigned							
0e965b0d8733205ab91788d56a18e038	d__Unassigned							
7e3fa79cb2be6dcb858224dbca3cfbbe	d__Unassigned							
1876c17e6e0a534cbd7d52a71e21b21f	d__Unassigned							
3c9183772f52661adeb6d45b32f3ceec	d__Unassigned							
b6f661dd57d39adadd3440b7039d466d	d__Unassigned							
8446a01f505bc8e2934558536a813da5	d__Unassigned							
1e62f44812da4067e5fe540ddc06305f	d__Unassigned							
482ca73bbb389a4a738b3865691e4700	d__Unassigned							
a7ec91a356ca31906bd17f9a3988198c	d__Unassigned							
c65393b97b4ac901a835506cbaf0b9b6	d__Unassigned							
d7ba509ffc35c07523901973a3fd5188	d__Unassigned							
18a3072146f6452c405e9fb22fe3687d	d__Unassigned							
9115f2e11755a311f43fb984582225e4	d__Unassigned							
0e43b8f18580bce90e2c868c6b835e09	d__Unassigned							
3f03a420bcebc3f5567ef499f4dc145b	d__Unassigned							
928fb2441508cee6cfae2c64c6b46782	d__Unassigned							
2a86a9132b7ce69825cd6afb5c867e48	d__Unassigned							
2ab17781e3e3fce5a70a395eb8053fd5	d__Unassigned							
306dee97dd7bbecc6a72dd39b58c55d8	d__Unassigned							
35ad8f5c843c0a1104c076ad050ef837	d__Unassigned							
07a236a624688845a92c66aedfa17f76	d__Unassigned							
34c04778630c8837290ddd8f2e4cff2c	d__Unassigned							
6fe0367a156c087ea27a675602d60c13	d__Unassigned							
40b1b5608e3d320485457dd93c2844e4	d__Unassigned							
3e44b37b788e36379f0e03cf06810e6c	d__Unassigned							
fe5a554e488782c2d7c3396334d040bc	d__Unassigned							
759b215034c353964763eb4f324e4f10	d__Unassigned							
c21fdfb6da89cdcb41f24219b065b719	d__Unassigned							
794930c3dede7cf8143749c3720f28b3	d__Unassigned							
c4413031257b497eb5f51459da99c296	d__Unassigned							
f0432cf97a32104b7402ae1e7502ca4d	d__Unassigned							
02bd8f0b9282a117102db3aa8e6ee6ce	d__Unassigned							
68df16c6c390f87f5b33f6477827de10	d__Unassigned							
ea816914c99c3c084dfa317d45ea86da	d__Unassigned							
04f765c8b7d8e348930240c61f8ab36c	d__Unassigned							
77856b488f9d1d65b10d9efbea185f66	d__Unassigned							
5dade16e95a74a805259fa29f7721cb8	d__Unassigned							
76075ad0127833c131fec462c7cadfe5	d__Unassigned							
f9e1f17729e1b67d7551cf4f4da55053	d__Unassigned							
dd617325eefcd4b43b424627c30a3160	d__Unassigned							
e9e5af55f5995bfe04d63b2be9b28d8b	d__Unassigned							
a32fbcf1a35945dcccecb7400ac91c35	d__Unassigned							
c1b7fd28a103ff9c7f82f403873661f3	d__Unassigned							
b292314cc9443b9e72d6eae51181d21d	d__Unassigned							
14c5d904d3ba97872335fba942683e32	d__Unassigned							
56123501949b15e01615c2de0243290d	d__Unassigned							
d7949b21d0857823124770b00a06fb4f	d__Unassigned							
e87f56647573a5a5f6f83937ba3bfcc3	d__Unassigned							
8eec84da9377723a5a05807c42e49297	d__Unassigned							
64f2822e42a8e64b5f3ef3d8442dad12	d__Unassigned							
475d4da97170cc6589ca17863bc6a458	d__Unassigned							
43e47744363be3cf6288d9ef583487ef	d__Unassigned							
58a20213d2c3f0cb45c15ef555156913	d__Unassigned							
c382c8927f61512ad6f001b6b9a0d870	d__Unassigned							
141e4fddfaf186de8cb0523f12239236	d__Unassigned							
a6228fb9647fd557c3e3cffa31fa8f35	d__Unassigned							
0b5bcaa3031b7ad95c6a66982e769a60	d__Unassigned							
99d9aa95e03f780a02270aeb956891b5	d__Unassigned							
9c06344766bf7b909dca87dfaaa88d3d	d__Unassigned							
90d83a4c3c66c06ea0e00200d8d23d57	d__Unassigned							
cb796177281a3c686065af0e6a012900	d__Unassigned							
168b5392e72970079ea6e37ac2c1c237	d__Unassigned							
bb14bc43e5142cb4725d4685091238d9	d__Unassigned							
a1a1c975aecbe028fe8cfeeab43aeaf7	d__Unassigned							
282108c9bdf92f374611860b3e5b7d5d	d__Unassigned							
9bad74a40767dd5e7aa8fa7659c6f57d	d__Unassigned							
58d95a018b406d851b42f212ea24abf5	d__Unassigned							
ded234b3663a1ec34f4e55e08ac743e0	d__Unassigned							
8857b772944885d4032bd063d0f9f25d	d__Unassigned							
ad49d3b4c69bace46b31c18b736231e0	d__Unassigned							
19fe84361b340847669a2beb6372a2e1	d__Unassigned							
0b4802630c36a2ba9504f4073749e7ea	d__Unassigned							
870c7ef51256bc7cfc7a0ec84645ede9	d__Unassigned							
4401bd70769ac44589afbcc0084d3f14	d__Unassigned							
ae29979d4bb89cf8d0ee862630a232fb	d__Unassigned							
70753f8c5c79cb03b29353912e55c3ea	d__Unassigned							
2d76a063b3a7ff82d9f72f0e486c41a0	d__Unassigned							
4972088d74b1df34ac4e0d762abc4d9c	d__Unassigned							
7e1540936d16168942f7d32464cdcacd	d__Unassigned							
b6c4dc75e88386c6a55989eee084334b	d__Unassigned							
fbad14aa19ba0b2e1dfd736c9ecd185b	d__Unassigned							
d619b9f4102dee7f812bbd5caf61cbe4	d__Unassigned							
269f8d9ac7b7b9891b1aeb3a3432f19b	d__Unassigned							
df4f0b7e22a8cd2b5ab2fc1a4165ee90	d__Unassigned							
f770dbac747840f9279571f66d60cd44	d__Unassigned							
4eba7a518eebb0c5290e0ffd8f08f548	d__Unassigned							
cf6aed17fed4bdbc5dba8034205e2485	d__Unassigned							
13bdbeefef38f69e9c7ffcc8ae5f1147	d__Unassigned							
64911c8b2c3a67574e51e9d95c23860b	d__Unassigned							
0439eca91b277e828e973ca0c071b50a	d__Unassigned							
f5e80e01da788c79780efe9a01bf53ce	d__Unassigned							
bf08d907cd4725017522f99492f737e8	d__Unassigned							
c0610fa5268f5e63a09f27dcd4d26257	d__Unassigned							
de71f0b626f644c5f049a6ea737c48b8	d__Unassigned							
0affbb11317e2528f5b2539d881c05cc	d__Unassigned							
a5e2ab61ef1538382d585db1e5b90193	d__Unassigned							
eb6c2b8c5ed3070701300da79be9677e	d__Unassigned							
89353eecb7905ef2d4deff2cad7e394e	d__Unassigned							
6eb5683af60172301ef9b331cab21554	d__Unassigned							
2187dc72e3f507eab2fbf9067b5a5e71	d__Unassigned							
85c45d965fb27734e210233e42602d4a	d__Unassigned							
c23bbfdf91ed521b756c44e08db8b197	d__Unassigned							
365becba037c9a23ce08826fdd9e6260	d__Unassigned							
47271e9c01848e4870e06939ff0f1d1c	d__Unassigned							
06c3bd54c4bd8bbaf73e6791ebfa0242	d__Unassigned							
39833cca3e94d8b15df9c5fdcc885a78	d__Unassigned							
9ecd6b15b4d28011f3cb9e5f2342acab	d__Unassigned							
0f85f46c246480385e0f1d1d16c9fa2d	d__Unassigned							
c6a8e04df97b849c32a4b55473813af3	d__Unassigned							
2f14d33d27c311074101de3b4e7a0607	d__Unassigned							
adec01903572fd0e96cf6bfcd4ee4aa4	d__Unassigned							
9dc1d842de2f916119f2dc20f5b35199	d__Unassigned							
ac09295d345c983031560962a1512040	d__Unassigned							
780b9b815d59aa74f9f3c30872cbac21	d__Unassigned							
344488bdaba2b8fd6d642f897286bc6f	d__Unassigned							
d457b1e7e15c79ef03c1c3b895cb93ff	d__Unassigned							
38aef2ad3a72b2bc8039e3f715c7e240	d__Unassigned							
bc68db1a085edf5a35889e8da466da2b	d__Unassigned							
565a53aca45fb7eb404ef4c4cffbd858	d__Unassigned							
65bce06e4d48c4ce0627446dd1e05242	d__Unassigned							
fbe5058973a9eeea61406283aa2b54ca	d__Unassigned							
e7c521585f600cc51c3e4ca785ffdb3e	d__Unassigned							
eb7c83f7b52b8a0d05ad34f475ea96fb	d__Unassigned							
60081b8e34c3ad25f6789febb1a27258	d__Unassigned							
752998e56cdfa71aebe822c7cef09b26	d__Unassigned							
efd58c9ab25916449271bfef840a0b7e	d__Unassigned							
d01630e3253adbc936e7a8a19b0c3fb1	d__Unassigned							
4dd342891455aa873c811cd5c9911bf2	d__Unassigned							
c5d319c8c7767fff68f8122fd5a7cb90	d__Unassigned							
13f924ca92f3a75ed3f1958ac6a72b41	d__Unassigned							
24660886a202703cd5722548003df43c	d__Unassigned							
f27f8287f675216fc6b0d7997a038827	d__Unassigned							
360a9ac3e5fc767b8a9095d2204b3a56	d__Unassigned							
77786484f98266dbf70a8477df07df11	d__Unassigned							
e0c62308d7a2d6ce618d2ea11f9c4858	d__Unassigned							
c5ca6890acbf77131da5934fbb7b1db9	d__Unassigned							
c363a48a065a566770ca82e7f4a3051f	d__Unassigned							
5aa2ab247984cb52d5064f74f915bf92	d__Unassigned							
aa488cbacd07e5e09f6e0a6f027d50b3	d__Unassigned							
2c790512263309fef0cd139bf77594d5	d__Unassigned							
4e0f7fa34c415c6329bf4179d44be9c6	d__Unassigned							
c999245faf633521c4658310bc802bd7	d__Unassigned							
cc38544d7665cf5646651ee4067bc13a	d__Unassigned							
a27cf5fa1e595c98cf137725be93ebd2	d__Unassigned							
571ed295595b4b9394828781371d1011	d__Unassigned							
e3b0087f99cd3d44ba347bca39473b18	d__Unassigned							
df72f04dbff7fe8658993e93ab94f10a	d__Unassigned							
d95bd0d4d814c04a171f15e934e479e7	d__Unassigned							
e69db4eb240de2bc7609f78db1d64973	d__Unassigned							
8834d5dbf5d7a862183c518a0ed29731	d__Unassigned							
94118651579d8a1cd1fb6440ac12c170	d__Unassigned							
9d1b5607661cd2148c8562d97cad95b4	d__Unassigned							
5db0595cd8487da2f811472186a990ba	d__Unassigned							
5becc25e1aacfafb349e123e24722503	d__Unassigned							
f65e435d8341e9cc657ad32e02b83a8e	d__Unassigned							
a69a991640bac13af2fcdd240f0d0777	d__Unassigned							
67033328c0f8f7486b8148a0966cc94b	d__Unassigned							
242e250003ce3e83e8b5017fbb6ce3e1	d__Unassigned							
d26d06f736220139b265d2d7a6ffaaf9	d__Unassigned							
45637e371421255a174d9ebf0b7a40e9	d__Unassigned							
0ef6e3c40a96cef445acb15408409d3b	d__Unassigned							
b63b38194a66682764df5c5d09004ad2	d__Unassigned							
0f4757aab82dec8a0fb37cd18e8db130	d__Unassigned							
089cbef2af96d706c9ee97eb933b38a2	d__Unassigned							
0fe280eae8e2cf855267d5b9e2f49a77	d__Unassigned							
db19d001d14205bf26eea617f45f8f1e	d__Unassigned							
ffcf665b50048dec518a6a228769e8fc	d__Unassigned							
36255085bb30fe2bde9e82c14d894de2	d__Unassigned							
9207b04ea3ece97401020d73ec0a53d4	d__Unassigned							
146ed582ce8bac8be75940a3d104fd7e	d__Unassigned							
9fba729e33d7e6389748aeb446947332	d__Unassigned							
bc7ae2c880f090a15bf31dd3faf79c4f	d__Unassigned							
5ac9abf16906187b26b6dfe8aedeb560	d__Unassigned							
0b9c3c6bf9498bee7aabb389f73de17c	d__Unassigned							
fb744bdcc39aa98204f8c33ee98ff5b1	d__Unassigned							
3571e4d9f0f30f244561a2b279d4a3e8	d__Unassigned							
52c93ce3a0859bc9996a43cb454dfce7	d__Unassigned							
170f392fa67e5e83dc050597c15a2120	d__Unassigned							
1bdf2f4b77215d4c862a3c083c7f7158	d__Unassigned							
764f47697acafb51c7a94d1b98ba2145	d__Unassigned							
fa89e7c0fab8833aed5dd8ce26b44838	d__Unassigned							
d91a0795d4fd5480a09ad6d869018d98	d__Unassigned							
ac3baa26e194881d79b5e8f72ea392f9	d__Unassigned							
a930d435c99defb344077148cff94ace	d__Unassigned							
890df7b48f39bfe702d83bbc5717a09f	d__Unassigned							
2196012cceb6ba849bdecb8bcf71ea98	d__Unassigned							
edb7c8c1f92049c29d14710c63c41341	d__Unassigned							
8f3b4b7053896624082f001f04ef0472	d__Unassigned							
3f80591328cd364b12f36867f47a017d	d__Unassigned							
383db60d75f676347a53ecc0ecafb01f	d__Unassigned							
6c0588910a947f5dbfc928d6a4ec2f36	d__Unassigned							
714af0274929ca30e22dccc575f2eb1c	d__Unassigned							
9f176d8beeaab3db75484e21c3670f37	d__Unassigned							
3f48ea217efbc98fe97aec909179d2dc	d__Unassigned							
f285b4f89d8b59cb8e28df335cade628	d__Unassigned							
